origin_id,destination_id,duration_min,valhalla_status_code,valhalla_error,origin_lat,origin_lon,destination_lat,destination_lon
02013,6940020,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",55.5141209,-161.72839440000004,61.18978905,-149.8189332
02013,6940010,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",55.5141209,-161.72839440000004,61.18193792,-149.8028783
02013,6910001,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",55.5141209,-161.72839440000004,48.77231769,-122.4747356
02016,6810003,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",53.34010727200613,-108.56328991553936,47.49225081,-111.2625301
02016,6640004,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",53.34010727200613,-108.56328991553936,48.232645,-101.286907
02016,6810430,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",53.34010727200613,-108.56328991553936,46.87394115,-113.9999875
02020,6910001,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",61.18993472472598,-149.78462963431198,48.77231769,-122.4747356
02050,6940020,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",60.625400864370484,-161.95249395167224,61.18978905,-149.8189332
02050,6940010,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",60.625400864370484,-161.95249395167224,61.18193792,-149.8028783
02050,6910001,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",60.625400864370484,-161.95249395167224,48.77231769,-122.4747356
02060,6940020,inf,400,"{""error_code"":170,""error"":""Locations are in unconnected regions. Go check\/edit the map at osm.org"",""status_code"":400,""status"":""Bad Request""}",58.7305457,-156.994473,61.18978905,-149.8189332
02060,6940010,inf,400,"{""error_code"":170,""error"":""Locations are in unconnected regions. Go check\/edit the map at osm.org"",""status_code"":400,""status"":""Bad Request""}",58.7305457,-156.994473,61.18193792,-149.8028783
02060,6910001,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",58.7305457,-156.994473,48.77231769,-122.4747356
02063,6910001,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",60.611123695799996,-146.4563872828,48.77231769,-122.4747356
02068,6940020,inf,,,63.68203859999999,-150.0270164,61.18978905,-149.8189332
02068,6940010,inf,,,63.68203859999999,-150.0270164,61.18193792,-149.8028783
02068,6910001,inf,400,"{""error_code"":154,""error"":""Path distance exceeds the max distance limit: 600000 meters"",""status_code"":400,""status"":""Bad Request""}",63.68203859999999,-150.0270164,48.77231769,-122.4747356
